key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
6746,,"ActionTimelineMove#0",0,0,1,"ModelChara#1652","BNpcCustomize#646","NpcEquip#1224",7642,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6747,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#535",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6748,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#526",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6749,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#231","NpcEquip#216",7641,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6750,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#371",7641,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6751,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#185",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6752,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#215",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6753,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#216",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6754,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#646","NpcEquip#1224",7642,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6755,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#516","NpcEquip#964",7626,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6756,,"ActionTimelineMove#0",0,0,1,"ModelChara#2011","BNpcCustomize#44","NpcEquip#1383",7646,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6757,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#36","NpcEquip#379",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6758,"Behavior#30929","ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#604","NpcEquip#1149",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6759,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#604","NpcEquip#1149",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6760,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
6761,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
6762,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#242","BNpcCustomize#0","NpcEquip#0",0,16,False,,"BNpcParts#0",True,True,True,True,False,0,0
6763,"Behavior#30929","ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#604","NpcEquip#1149",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6764,,"ActionTimelineMove#0",0,0,1,"ModelChara#1699","BNpcCustomize#0","NpcEquip#1300",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6765,,"ActionTimelineMove#0",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
6766,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#415","NpcEquip#707",7641,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6767,,"ActionTimelineMove#4",0,2,0.8,"ModelChara#1875","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6768,,"ActionTimelineMove#4",0,2,0.8,"ModelChara#1875","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6769,,"ActionTimelineMove#4",0,0,1,"ModelChara#1961","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
6770,,"ActionTimelineMove#0",0,0,0.5,"ModelChara#1200","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6771,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#575","NpcEquip#1076",7636,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6772,,"ActionTimelineMove#4",0,6,3.2,"ModelChara#1942","BNpcCustomize#0","NpcEquip#1495",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6773,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#2001","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6774,,"ActionTimelineMove#4",0,6,3.5,"ModelChara#1792","BNpcCustomize#0","NpcEquip#1549",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6775,,"ActionTimelineMove#4",0,0,2.5,"ModelChara#1910","BNpcCustomize#0","NpcEquip#1549",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6776,,"ActionTimelineMove#4",0,2,1,"ModelChara#1766","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6777,,"ActionTimelineMove#4",0,0,1,"ModelChara#1770","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6778,,"ActionTimelineMove#4",0,2,1,"ModelChara#2005","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6779,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#690","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6780,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#20","NpcEquip#371",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6781,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#45",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6782,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#249","NpcEquip#374",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6783,,"ActionTimelineMove#4",0,0,1,"ModelChara#789","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
6784,,"ActionTimelineMove#4",0,0,1,"ModelChara#786","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6785,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#160","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6786,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#44","NpcEquip#472",7646,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6787,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#371",7641,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6788,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#856",7641,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
6789,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#185",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6790,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#216",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6791,,"ActionTimelineMove#0",0,0,1,"ModelChara#1740","BNpcCustomize#0","NpcEquip#1305",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6792,,"ActionTimelineMove#4",0,0,1.1,"ModelChara#2028","BNpcCustomize#690","NpcEquip#1319",7651,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6793,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#36","NpcEquip#940",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6794,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#41","NpcEquip#945",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6795,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#36","NpcEquip#379",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6796,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#38","NpcEquip#381",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6797,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#168","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6798,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#725","NpcEquip#1375",7641,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6799,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1920","BNpcCustomize#677","NpcEquip#1292",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6800,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1001","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6801,,"ActionTimelineMove#4",0,0,0.3,"ModelChara#1097","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6802,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#218","NpcEquip#1293",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6803,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#214","NpcEquip#1293",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6804,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#675","NpcEquip#1295",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6805,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#1294",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6806,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#674","NpcEquip#1296",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6807,,"ActionTimelineMove#4",0,0,2.5,"ModelChara#1910","BNpcCustomize#0","NpcEquip#1549",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6808,,"ActionTimelineMove#4",0,0,2.5,"ModelChara#1821","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6809,,"ActionTimelineMove#4",0,0,2.2,"ModelChara#1813","BNpcCustomize#0","NpcEquip#1495",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6810,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#1868","BNpcCustomize#0","NpcEquip#1547",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6811,,"ActionTimelineMove#4",0,0,1.6,"ModelChara#1797","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6812,,"ActionTimelineMove#4",0,0,1,"ModelChara#2001","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6813,,"ActionTimelineMove#4",0,0,1,"ModelChara#1961","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
6814,,"ActionTimelineMove#4",0,6,1,"ModelChara#1738","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6815,"Behavior#30246","ActionTimelineMove#4",0,0,1,"ModelChara#287","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6816,"Behavior#30246","ActionTimelineMove#4",0,0,1.2,"ModelChara#183","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6817,"Behavior#30246","ActionTimelineMove#4",0,0,1.2,"ModelChara#184","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6818,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#65","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6819,,"ActionTimelineMove#4",0,6,5,"ModelChara#1817","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
6820,,"ActionTimelineMove#4",0,0,1,"ModelChara#661","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
6821,,"ActionTimelineMove#4",0,0,2,"ModelChara#82","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
6822,,"ActionTimelineMove#4",0,2,2,"ModelChara#1710","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#24",True,True,True,True,False,0,0
6823,,"ActionTimelineMove#4",0,0,0.7,"ModelChara#604","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6824,,"ActionTimelineMove#4",0,0,1,"ModelChara#1957","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6825,,"ActionTimelineMove#4",0,6,1,"ModelChara#1712","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6826,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#36","NpcEquip#940",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6827,"Behavior#30405","ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#36","NpcEquip#1268",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6828,,"ActionTimelineMove#0",0,0,1,"ModelChara#405","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,True,True,True,False,0,0
6829,,"ActionTimelineMove#4",0,6,3,"ModelChara#1794","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6830,,"ActionTimelineMove#4",0,2,0.9,"ModelChara#1754","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6831,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#2004","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6832,,"ActionTimelineMove#4",0,0,1,"ModelChara#331","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6833,"Behavior#31044","ActionTimelineMove#4",0,1,2,"ModelChara#1939","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6834,"Behavior#31044","ActionTimelineMove#4",0,1,7,"ModelChara#1940","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6835,"Behavior#31044","ActionTimelineMove#4",0,1,2.8,"ModelChara#1997","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6836,"Behavior#30246","ActionTimelineMove#4",0,1,1.7,"ModelChara#1936","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6837,,"ActionTimelineMove#4",0,1,3.1,"ModelChara#1938","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6838,,"ActionTimelineMove#4",0,1,5,"ModelChara#1937","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6839,,"ActionTimelineMove#4",0,1,2.2,"ModelChara#1989","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6840,,"ActionTimelineMove#4",0,1,4,"ModelChara#1990","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6841,,"ActionTimelineMove#4",0,1,2,"ModelChara#1993","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6842,,"ActionTimelineMove#4",0,1,3,"ModelChara#1680","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6843,"Behavior#30246","ActionTimelineMove#4",0,1,1.2,"ModelChara#1473","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6844,"Behavior#30246","ActionTimelineMove#4",0,1,1.8,"ModelChara#1994","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6845,,"ActionTimelineMove#4",0,1,1,"ModelChara#1761","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6846,,"ActionTimelineMove#4",0,1,1.4,"ModelChara#1941","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6847,,"ActionTimelineMove#4",0,1,1.7,"ModelChara#2053","BNpcCustomize#0","NpcEquip#1546",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6848,"Behavior#30246","ActionTimelineMove#4",0,1,1.8,"ModelChara#1439","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6849,"Behavior#30246","ActionTimelineMove#4",0,1,1.7,"ModelChara#1992","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6850,"Behavior#30246","ActionTimelineMove#4",0,1,2,"ModelChara#1991","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6851,,"ActionTimelineMove#4",0,1,2.4,"ModelChara#1699","BNpcCustomize#0","NpcEquip#1306",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6852,,"ActionTimelineMove#4",0,1,0.7,"ModelChara#1973","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6853,"Behavior#30246","ActionTimelineMove#4",0,1,2.5,"ModelChara#1821","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6854,"Behavior#30246","ActionTimelineMove#4",0,1,3,"ModelChara#1793","BNpcCustomize#0","NpcEquip#1523",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6855,,"ActionTimelineMove#4",0,1,2,"ModelChara#1718","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6856,,"ActionTimelineMove#4",0,1,1.6,"ModelChara#1338","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6857,,"ActionTimelineMove#4",0,1,2,"ModelChara#1740","BNpcCustomize#0","NpcEquip#1311",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6858,,"ActionTimelineMove#4",0,1,1.9,"ModelChara#1720","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6859,,"ActionTimelineMove#4",0,1,1.2,"ModelChara#1364","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6860,,"ActionTimelineMove#4",0,1,1.3,"ModelChara#1767","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6861,"Behavior#30246","ActionTimelineMove#4",0,1,1.1,"ModelChara#1711","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6862,"Behavior#30246","ActionTimelineMove#4",0,1,1.5,"ModelChara#1709","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6863,,"ActionTimelineMove#4",0,0,2,"ModelChara#541","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,False,False,0,0
6864,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#3","NpcEquip#25",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6865,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#2","NpcEquip#41",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6866,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#6","NpcEquip#59",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6867,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#470","NpcEquip#195",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6868,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#4","NpcEquip#55",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6869,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#5","NpcEquip#37",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6870,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#8","NpcEquip#61",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6871,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#7","NpcEquip#45",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6872,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#573","NpcEquip#27",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6873,,"ActionTimelineMove#4",0,2,2.4,"ModelChara#1878","BNpcCustomize#0","NpcEquip#1297",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6874,,"ActionTimelineMove#0",0,0,1,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,False,False,0,0
6875,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#602","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6876,,"ActionTimelineMove#4",0,0,0.6,"ModelChara#1714","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6877,,"ActionTimelineMove#4",0,0,1,"ModelChara#1761","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6878,,"ActionTimelineMove#4",0,0,2,"ModelChara#265","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6879,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#725","NpcEquip#1375",7641,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6880,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#698","NpcEquip#509",7641,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6881,,"ActionTimelineMove#4",0,0,3.8,"ModelChara#1599","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6882,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#249","NpcEquip#374",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6883,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#17","BNpcCustomize#0","NpcEquip#757",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6884,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#45",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6885,,"ActionTimelineMove#0",0,0,1,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,False,False,0,0
6886,,"ActionTimelineMove#4",0,0,1,"ModelChara#1006","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6887,"Behavior#30920","ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#698","NpcEquip#1341",7641,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6888,,"ActionTimelineMove#4",0,2,1,"ModelChara#0","BNpcCustomize#251","NpcEquip#511",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6889,,"ActionTimelineMove#4",0,0,1,"ModelChara#389","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
6890,,"ActionTimelineMove#4",0,0,1,"ModelChara#541","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,False,False,0,0
6891,,"ActionTimelineMove#4",0,0,1,"ModelChara#382","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6892,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#81","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6893,,"ActionTimelineMove#4",0,0,2,"ModelChara#541","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,False,False,0,0
6894,,"ActionTimelineMove#4",0,0,3,"ModelChara#789","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
6895,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1575","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6896,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#602","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
6897,,"ActionTimelineMove#4",0,0,2,"ModelChara#1577","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
